,precision,recall,f1-score,support
Relaxation,0.48653198653198654,0.857566765578635,0.6208378088077336,674.0
Sadness,0.52,0.14565826330532214,0.22757111597374183,714.0
accuracy,0.49135446685878964,0.49135446685878964,0.49135446685878964,0.49135446685878964
macro avg,0.5032659932659933,0.5016125144419785,0.4242044623907377,1388.0
weighted avg,0.5037482412986736,0.49135446685878964,0.4185377953470203,1388.0
