,precision,recall,f1-score,support
Relaxation,0.505,0.2997032640949555,0.37616387337057733,674.0
Sadness,0.5222672064777328,0.7226890756302521,0.6063454759106933,714.0
accuracy,0.5172910662824207,0.5172910662824207,0.5172910662824207,0.5172910662824207
macro avg,0.5136336032388664,0.5111961698626037,0.4912546746406353,1388.0
weighted avg,0.513882410248632,0.5172910662824207,0.4945714124293978,1388.0
