,precision,recall,f1-score,support
Anxiety,0.5996533795493935,0.9992779783393502,0.7495261305171946,2770.0
Fear,0.0,0.0,0.0,460.0
Relaxation,0.0,0.0,0.0,674.0
Sadness,0.0,0.0,0.0,714.0
accuracy,0.599393676916414,0.599393676916414,0.599393676916414,0.599393676916414
macro avg,0.14991334488734837,0.24981949458483754,0.18738153262929866,4618.0
weighted avg,0.35968814667644433,0.599393676916414,0.44958583402612146,4618.0
