,precision,recall,f1-score,support
Anxiety,0.9978494623655914,0.725,0.8398190045248869,640.0
Fear,0.0,0.0,0.0,52.0
Relaxation,0.23404255319148937,0.1896551724137931,0.20952380952380953,116.0
Sadness,0.256198347107438,0.8017241379310345,0.38830897703549055,116.0
accuracy,0.6266233766233766,0.6266233766233766,0.6266233766233766,0.6266233766233766
macro avg,0.3720225906661297,0.4290948275862069,0.35941294777104676,924.0
weighted avg,0.7526965371738681,0.6266233766233766,0.6567454178969766,924.0
