,precision,recall,f1-score,support
Relaxation,0.4921259842519685,0.7418397626112759,0.5917159763313609,1348.0
Sadness,0.532258064516129,0.2773109243697479,0.36464088397790057,1428.0
accuracy,0.5028818443804035,0.5028818443804035,0.5028818443804035,0.5028818443804035
macro avg,0.5121920243840488,0.5095753434905119,0.4781784301546307,2776.0
weighted avg,0.5127702964339647,0.5028818443804035,0.4749064547604887,2776.0
