,precision,recall,f1-score,support
Relaxation,0.5,0.011869436201780416,0.023188405797101453,1348.0
Sadness,0.5145772594752187,0.988795518207283,0.6768935762224353,1428.0
accuracy,0.5144092219020173,0.5144092219020173,0.5144092219020173,0.5144092219020173
macro avg,0.5072886297376094,0.5003324772045317,0.3500409910097684,2776.0
weighted avg,0.5074986767041111,0.5144092219020173,0.35946037386892304,2776.0
