,precision,recall,f1-score,support
Happiness,0.9200779727095516,0.7763157894736842,0.8421052631578947,608.0
Relaxation,0.6449086161879896,0.8576388888888888,0.7362146050670642,288.0
accuracy,0.8024553571428571,0.8024553571428571,0.8024553571428571,0.8024553571428571
macro avg,0.7824932944487706,0.8169773391812865,0.7891599341124794,896.0
weighted avg,0.8316306795419067,0.8024553571428571,0.8080689802001277,896.0
