,precision,recall,f1-score,support
Relaxation,1.0,0.9038461538461539,0.9494949494949495,312.0
Sadness,0.8920863309352518,1.0,0.9429657794676806,248.0
accuracy,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714
macro avg,0.9460431654676259,0.9519230769230769,0.946230364481315,560.0
weighted avg,0.9522096608427544,0.9464285714285714,0.9466034599114447,560.0
