,precision,recall,f1-score,support
Relaxation,0.5048543689320388,0.1543026706231454,0.23636363636363636,674.0
Sadness,0.5177664974619289,0.8571428571428571,0.6455696202531644,714.0
accuracy,0.515850144092219,0.515850144092219,0.515850144092219,0.515850144092219
macro avg,0.5113104331969839,0.5057227638830013,0.4409666283084004,1388.0
weighted avg,0.5114964869221984,0.515850144092219,0.4468629681338979,1388.0
