,precision,recall,f1-score,support
Fear,0.5161290322580645,0.14285714285714285,0.2237762237762238,224.0
Happiness,0.7697841726618705,0.9553571428571429,0.852589641434263,672.0
accuracy,0.7522321428571429,0.7522321428571429,0.7522321428571429,0.7522321428571429
macro avg,0.6429566024599676,0.5491071428571429,0.5381829326052434,896.0
weighted avg,0.706370387560919,0.7522321428571429,0.6953862870197531,896.0
