,precision,recall,f1-score,support
Relaxation,0.5104477611940299,0.5074183976261127,0.5089285714285715,674.0
Sadness,0.5376044568245125,0.5406162464985994,0.5391061452513966,714.0
accuracy,0.5244956772334294,0.5244956772334294,0.5244956772334294,0.5244956772334294
macro avg,0.5240261090092713,0.5240173220623561,0.5240173583399841,1388.0
weighted avg,0.5244174158627364,0.5244956772334294,0.5244521936976616,1388.0
