,precision,recall,f1-score,support
Anger,0.0,0.0,0.0,154.0
Anxiety,0.5040650406504065,1.0,0.6702702702702703,620.0
Desire,0.0,0.0,0.0,38.0
Disgust,0.0,0.0,0.0,24.0
Fear,0.0,0.0,0.0,100.0
Happiness,0.0,0.0,0.0,46.0
Relaxation,0.0,0.0,0.0,102.0
Sadness,0.0,0.0,0.0,146.0
accuracy,0.5040650406504065,0.5040650406504065,0.5040650406504065,0.5040650406504065
macro avg,0.06300813008130081,0.125,0.08378378378378379,1230.0
weighted avg,0.2540815652058959,0.5040650406504065,0.33785981103054274,1230.0
