,precision,recall,f1-score,support
Happiness,0.9585921325051759,0.7057926829268293,0.8129938542581212,656.0
Sadness,0.5326876513317191,0.9166666666666666,0.673813169984686,240.0
accuracy,0.7622767857142857,0.7622767857142857,0.7622767857142857,0.7622767857142857
macro avg,0.7456398919184475,0.811229674796748,0.7434035121214035,896.0
weighted avg,0.8445105750480001,0.7622767857142857,0.7757133138277368,896.0
