,precision,recall,f1-score,support
Anxiety,1.0,0.721875,0.838475499092559,640.0
Fear,0.6147186147186147,1.0,0.7613941018766757,284.0
accuracy,0.8073593073593074,0.8073593073593074,0.8073593073593074,0.8073593073593074
macro avg,0.8073593073593073,0.8609375,0.7999348004846174,924.0
weighted avg,0.881580180281479,0.8073593073593074,0.8147838142339974,924.0
