,precision,recall,f1-score,support
Anxiety,0.600346770697876,1.0,0.7502708559046587,5540.0
Fear,0.0,0.0,0.0,920.0
Relaxation,0.0,0.0,0.0,1348.0
Sadness,0.5,0.0028011204481792717,0.005571030640668524,1428.0
accuracy,0.6002598527501083,0.6002598527501083,0.6002598527501083,0.6002598527501083
macro avg,0.275086692674469,0.2507002801120448,0.1889604716363318,9236.0
weighted avg,0.4374102544030135,0.6002598527501083,0.4508938905875578,9236.0
