,precision,recall,f1-score,support
Relaxation,0.49673202614379086,0.22551928783382788,0.310204081632653,674.0
Sadness,0.5175600739371534,0.7843137254901961,0.623608017817372,714.0
accuracy,0.5129682997118156,0.5129682997118156,0.5129682997118156,0.5129682997118156
macro avg,0.5071460500404721,0.5049165066620119,0.4669060497250125,1388.0
weighted avg,0.5074461660029126,0.5129682997118156,0.47142195658646374,1388.0
