,precision,recall,f1-score,support
Anger,0.0,0.0,0.0,80.0
Happiness,0.9107142857142857,1.0,0.9532710280373832,816.0
accuracy,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.9107142857142857
macro avg,0.45535714285714285,0.5,0.4766355140186916,896.0
weighted avg,0.8294005102040816,0.9107142857142857,0.8681575433911882,896.0
