,precision,recall,f1-score,support
Anxiety,0.999000999000999,0.9057971014492754,0.9501187648456058,1104.0
Happiness,0.8958958958958959,0.9988839285714286,0.9445910290237468,896.0
accuracy,0.9475,0.9475,0.9475,0.9475
macro avg,0.9474484474484475,0.952340515010352,0.9473548969346763,2000.0
weighted avg,0.9528099128099129,0.9475,0.947642339197413,2000.0
