,precision,recall,f1-score,support
Anxiety,0.6005875312806006,0.9963898916967509,0.7494399565542055,5540.0
Fear,0.0,0.0,0.0,920.0
Relaxation,0.0,0.0,0.0,1348.0
Sadness,0.2413793103448276,0.004901960784313725,0.009608785175017157,1428.0
accuracy,0.598419229103508,0.598419229103508,0.598419229103508,0.598419229103508
macro avg,0.21049171040635706,0.25032296312026614,0.18976218543230566,9236.0
weighted avg,0.39756870706658093,0.598419229103508,0.45101978178218094,9236.0
