,precision,recall,f1-score,support
Anxiety,0.5998267648332611,1.0,0.7498646453708717,2770.0
Fear,0.0,0.0,0.0,460.0
Relaxation,0.0,0.0,0.0,674.0
Sadness,0.0,0.0,0.0,714.0
accuracy,0.5998267648332611,0.5998267648332611,0.5998267648332611,0.5998267648332611
macro avg,0.14995669120831528,0.25,0.18746616134271793,4618.0
weighted avg,0.35979214781033636,0.5998267648332611,0.44978888429565067,4618.0
