,precision,recall,f1-score,support
Happiness,0.833590932509016,0.9770531400966184,0.8996385877119822,1656.0
Sadness,0.3559322033898305,0.061046511627906974,0.10421836228287841,344.0
accuracy,0.8195,0.8195,0.8195,0.8195
macro avg,0.5947615679494233,0.5190498258622627,0.5019284749974303,2000.0
weighted avg,0.7514336311005161,0.8195,0.7628263089381764,2000.0
