,precision,recall,f1-score,support
Fear,0.4803921568627451,0.875,0.620253164556962,112.0
Happiness,0.0625,0.013888888888888888,0.022727272727272724,72.0
Relaxation,0.0,0.0,0.0,144.0
Sadness,0.5291479820627802,0.9833333333333333,0.6880466472303208,120.0
accuracy,0.484375,0.484375,0.484375,0.484375
macro avg,0.26801003473138135,0.46805555555555556,0.3327567711286389,448.0
weighted avg,0.27187874869678813,0.484375,0.3430140976213881,448.0
