,precision,recall,f1-score,support
Relaxation,0.528169014084507,0.2568493150684932,0.3456221198156682,292.0
Sadness,0.4758454106280193,0.7462121212121212,0.5811209439528024,264.0
accuracy,0.4892086330935252,0.4892086330935252,0.4892086330935252,0.4892086330935252
macro avg,0.5020072123562631,0.5015307181403073,0.4633715318842353,556.0
weighted avg,0.5033247131627215,0.4892086330935252,0.4574417053771852,556.0
