,precision,recall,f1-score,support
Relaxation,0.9806451612903225,0.9230769230769231,0.9509906152241918,988.0
Sadness,0.9175704989154013,0.9791666666666666,0.9473684210526316,864.0
accuracy,0.949244060475162,0.949244060475162,0.949244060475162,0.949244060475162
macro avg,0.9491078301028619,0.9511217948717949,0.9491795181384117,1852.0
weighted avg,0.9512194008735126,0.949244060475162,0.9493007794983667,1852.0
