,precision,recall,f1-score,support
Relaxation,0.9070247933884298,0.9977272727272727,0.9502164502164502,440.0
Sadness,0.9977272727272727,0.9070247933884298,0.9502164502164502,484.0
accuracy,0.9502164502164502,0.9502164502164502,0.9502164502164502,0.9502164502164502
macro avg,0.9523760330578512,0.9523760330578512,0.9502164502164502,924.0
weighted avg,0.9545356158992523,0.9502164502164502,0.9502164502164502,924.0
