,precision,recall,f1-score,support
Fear,0.3251121076233184,0.9539473684210527,0.4849498327759198,152.0
Happiness,0.5714285714285714,0.047619047619047616,0.08791208791208789,168.0
Relaxation,0.32608695652173914,0.048701298701298704,0.0847457627118644,308.0
Sadness,0.6502590673575129,0.9507575757575758,0.7723076923076923,264.0
accuracy,0.4697309417040359,0.4697309417040359,0.4697309417040359,0.4697309417040359
macro avg,0.4682216757327855,0.5002563226247437,0.3574788439268911,892.0
weighted avg,0.46807199187199944,0.4697309417040359,0.3570319854659816,892.0
