,precision,recall,f1-score,support
Fear,0.3492063492063492,0.9746835443037974,0.5141903171953256,316.0
Happiness,0.0,0.0,0.0,340.0
Relaxation,0.2608695652173913,0.022388059701492536,0.041237113402061855,536.0
Sadness,0.6752336448598131,0.9763513513513513,0.798342541436464,592.0
accuracy,0.5033632286995515,0.5033632286995515,0.5033632286995515,0.5033632286995515
macro avg,0.3213273898208884,0.4933557388391603,0.33844249300846285,1784.0
weighted avg,0.36430135149256576,0.5033632286995515,0.3683890232890217,1784.0
