,precision,recall,f1-score,support
Fear,0.3542116630669546,0.9534883720930233,0.5165354330708661,172.0
Happiness,0.0,0.0,0.0,112.0
Relaxation,0.21153846153846154,0.03819444444444445,0.06470588235294118,288.0
Sadness,0.7768817204301075,0.903125,0.8352601156069364,320.0
accuracy,0.5201793721973094,0.5201793721973094,0.5201793721973094,0.5201793721973094
macro avg,0.3356579612588809,0.4737019541343669,0.35412535775768594,892.0
weighted avg,0.41530227971774386,0.5201793721973094,0.4201374726458023,892.0
