,precision,recall,f1-score,support
Relaxation,0.9613319011815252,0.9944444444444445,0.977607864554888,900.0
Sadness,0.99457111834962,0.9621848739495799,0.9781099839829152,952.0
accuracy,0.9778617710583153,0.9778617710583153,0.9778617710583153,0.9778617710583153
macro avg,0.9779515097655727,0.9783146591970122,0.9778589242689015,1852.0
weighted avg,0.9784181510433104,0.9778617710583153,0.9778659734617356,1852.0
