,precision,recall,f1-score,support
Relaxation,0.8593073593073594,0.9974874371859297,0.9232558139534885,796.0
Sadness,0.9978448275862069,0.8768939393939394,0.9334677419354839,1056.0
accuracy,0.9287257019438445,0.9287257019438445,0.9287257019438445,0.9287257019438445
macro avg,0.928576093446783,0.9371906882899346,0.9283617779444862,1852.0
weighted avg,0.9383006457557735,0.9287257019438445,0.9290785979432225,1852.0
