,precision,recall,f1-score,support
Relaxation,1.0,0.8544776119402985,0.9215291750503017,536.0
Sadness,0.8340425531914893,1.0,0.9095127610208817,392.0
accuracy,0.915948275862069,0.915948275862069,0.915948275862069,0.915948275862069
macro avg,0.9170212765957446,0.9272388059701493,0.9155209680355918,928.0
weighted avg,0.9298972853998533,0.915948275862069,0.916453276020633,928.0
