,precision,recall,f1-score,support
Relaxation,0.8156182212581344,1.0,0.8984468339307049,376.0
Sadness,1.0,0.8448905109489051,0.9159248269040554,548.0
accuracy,0.908008658008658,0.908008658008658,0.908008658008658,0.908008658008658
macro avg,0.9078091106290672,0.9224452554744526,0.9071858304173801,924.0
weighted avg,0.9249701852738729,0.908008658008658,0.908812570023125,924.0
